entity_id,site_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,entity_scan,added_in_release_id,last_modified_release_id,data_DOI_URL
31,4,Vil-stm27,current,,4-VILSTM27,from base,limestone,Jurassic,continuous carbonate,trees and grass,unknown,"open forest, other",thin,30.0,unknown,unknown,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
32,4,Vil-car1,current,,4-VILCAR1,from top,limestone,Jurassic,continuous carbonate,trees and grass,unknown,"open forest, other",thin,25.0,unknown,unknown,150.0,flowstone,unknown,,yes,yes,Vienna-PDB,no,,no,yes,yes,yes,no,no,no,yes,unknown,,No-aliquots of same powder used for stable isotope and trace element measurements,,yes,solution ICP-AES,,No-aliquots of same powder used for stable isotope and trace element measurements,,yes,solution ICP-AES,,No-aliquots of same powder used for stable isotope and trace element measurements,,no,,,,,no,,,,,no,,,yes,no,no,no,1,1,
33,4,Vil-stm1,current,,4-VILSTM1,from top,limestone,Jurassic,continuous carbonate,trees and grass,unknown,"open forest, other",thin,8.0,unknown,unknown,150.0,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,yes,no,no,no,yes,no,yes,solution ICP-MS,,No-but different powders used for stable isotope and trace element measurements,,yes,solution ICP-MS,,No-but different powders used for stable isotope and trace element measurements,,yes,solution ICP-MS,,No-but different powders used for stable isotope and trace element measurements,,yes,solution ICP-MS,,No-but different powders used for stable isotope and trace element measurements,,no,,,,,no,,,yes,no,no,no,1,1,
34,5,YK5,current,,5-YK5,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,
35,5,YK12,current,,5-YK12,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,
36,5,YK23,current,,5-YK23,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,
37,5,YK47,current,,5-YK47,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,
38,5,YK61,current,,5-YK61,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,
39,5,JFYK7,current,,5-JFYK7,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,
40,6,MSD,current,,6-MSD,from top,unknown,unknown,,unknown,unknown,cultivated and managed vegetation / agriculture,unknown,,,,35.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/5426
