sample_id,d13C_measurement,d13C_precision
285541,-7.05,0.07
285542,-7.05,0.07
285543,-7.09,0.07
285544,-7.27,0.07
285545,-7.38,0.07
285546,-7.27,0.07
285547,-7.18,0.07
285548,-6.88,0.07
285549,-6.49,0.07
285550,-6.69,0.07
285551,-6.44,0.07
285552,-6.3,0.07
285553,-6.74,0.07
285554,-6.81,0.07
285555,-6.99,0.07
285556,-7.17,0.07
285557,-7.32,0.07
285558,-7.66,0.07
285559,-7.92,0.07
285560,-7.62,0.07
285561,-7.49,0.07
285562,-7.48,0.07
285563,-7.5,0.07
285564,-7.6,0.07
285565,-7.62,0.07
285566,-7.53,0.07
285567,-7.43,0.07
285568,-7.32,0.07
285569,-7.26,0.07
285570,-7.3,0.07
285571,-7.43,0.07
285572,-7.52,0.07
285573,-7.4,0.07
285574,-7.32,0.07
285575,-7.0,0.07
285576,-7.68,0.07
285577,-7.57,0.07
285578,-7.63,0.07
285579,-7.69,0.07
285580,-7.7,0.07
285581,-7.62,0.07
285582,-7.49,0.07
285583,-7.95,0.07
285584,-7.66,0.07
285585,-7.61,0.07
285586,-7.06,0.07
285587,-7.28,0.07
285588,-7.22,0.07
285589,-7.19,0.07
285590,-7.23,0.07
285591,-7.3,0.07
285592,-7.47,0.07
285593,-7.02,0.07
285594,-7.26,0.07
285595,-7.08,0.07
285596,-7.02,0.07
285597,-7.18,0.07
285598,-7.15,0.07
285599,-7.31,0.07
285600,-7.03,0.07
285601,-7.47,0.07
285602,-7.05,0.07
285603,-7.33,0.07
285604,-7.01,0.07
285605,-7.09,0.07
285606,-7.14,0.07
285607,-7.14,0.07
285608,-7.34,0.07
285609,-7.15,0.07
285610,-7.22,0.07
285611,-7.07,0.07
285612,-7.55,0.07
285613,-7.6,0.07
285614,-7.5,0.07
285615,-7.41,0.07
285616,-7.44,0.07
285617,-7.67,0.07
285618,-7.47,0.07
285619,-7.76,0.07
285620,-7.53,0.07
285621,-7.29,0.07
285622,-7.42,0.07
285623,-7.28,0.07
285624,-7.54,0.07
285625,-7.37,0.07
285626,-7.44,0.07
285627,-7.48,0.07
285628,-7.5,0.07
285629,-7.63,0.07
285630,-7.38,0.07
285631,-7.35,0.07
285632,-7.32,0.07
285633,-7.28,0.07
285634,-7.56,0.07
285635,-7.39,0.07
285636,-7.43,0.07
285637,-7.44,0.07
285638,-7.45,0.07
285639,-7.2,0.07
285640,-7.53,0.07
285641,-7.71,0.07
285642,-7.61,0.07
285643,-8.03,0.07
285644,-7.55,0.07
285645,-7.81,0.07
285646,-7.34,0.07
285647,-7.7,0.07
285648,-7.77,0.07
285649,-7.74,0.07
285650,-7.81,0.07
285651,-7.85,0.07
285652,-7.92,0.07
285653,-7.76,0.07
285654,-7.63,0.07
285655,-7.62,0.07
285656,-7.74,0.07
285657,-7.86,0.07
285658,-7.92,0.07
285659,-7.51,0.07
285660,-7.64,0.07
285661,-7.44,0.07
285662,-7.29,0.07
285663,-7.39,0.07
285664,-7.33,0.07
285665,-7.24,0.07
285666,-7.13,0.07
285667,-7.3,0.07
285668,-7.04,0.07
285669,-7.2,0.07
285670,-7.44,0.07
285671,-7.28,0.07
285672,-7.02,0.07
285673,-7.23,0.07
285674,-7.01,0.07
285675,-7.03,0.07
285676,-6.98,0.07
285677,-6.87,0.07
285678,-7.12,0.07
285679,-7.2,0.07
285680,-7.22,0.07
285681,-7.15,0.07
285682,-6.88,0.07
285683,-7.01,0.07
285684,-7.0,0.07
285685,-7.25,0.07
285686,-7.21,0.07
285687,-7.24,0.07
285688,-7.23,0.07
285689,-7.17,0.07
285690,-7.31,0.07
285691,-7.5,0.07
285692,-7.55,0.07
285693,-7.65,0.07
285694,-7.67,0.07
285695,-7.66,0.07
285696,-7.47,0.07
285697,-7.67,0.07
285698,-7.68,0.07
285699,-7.71,0.07
285700,-7.86,0.07
285708,-7.6,0.07
285709,-7.54,0.07
285710,-7.76,0.07
285711,-7.8,0.07
285712,-7.84,0.07
285713,-7.68,0.07
285714,-7.63,0.07
285715,-7.68,0.07
285716,-7.42,0.07
285717,-7.39,0.07
285718,-7.62,0.07
285719,-7.38,0.07
285720,-7.31,0.07
285721,-7.3,0.07
285722,-7.53,0.07
285723,-7.7,0.07
285724,-7.93,0.07
285725,-8.01,0.07
285726,-8.39,0.07
285727,-8.07,0.07
285728,-7.69,0.07
285729,-7.84,0.07
285730,-7.83,0.07
285731,-7.73,0.07
285732,-7.66,0.07
285733,-7.3,0.07
285734,-7.37,0.07
285735,-7.41,0.07
285736,-7.53,0.07
285737,-7.75,0.07
285738,-7.48,0.07
285739,-7.42,0.07
285740,-7.34,0.07
285741,-7.25,0.07
285742,-7.14,0.07
285743,-6.92,0.07
285744,-6.93,0.07
285745,-6.98,0.07
285746,-7.08,0.07
285747,-7.41,0.07
285748,-7.37,0.07
285749,-7.31,0.07
285750,-7.34,0.07
285751,-7.12,0.07
285752,-7.28,0.07
285753,-7.31,0.07
285754,-7.21,0.07
285755,-7.49,0.07
285756,-7.41,0.07
285757,-7.53,0.07
285758,-7.33,0.07
285759,-7.36,0.07
285760,-7.43,0.07
285761,-7.5,0.07
285762,-7.16,0.07
285763,-7.15,0.07
285764,-6.97,0.07
285765,-7.02,0.07
285766,-7.12,0.07
285767,-6.6,0.07
285769,-6.88,0.07
285770,-6.77,0.07
285771,-6.73,0.07
285772,-6.63,0.07
285773,-6.61,0.07
285774,-6.47,0.07
285775,-6.62,0.07
285776,-7.07,0.07
285777,-7.34,0.07
285778,-7.21,0.07
285779,-6.95,0.07
285780,-7.18,0.07
285781,-7.19,0.07
285782,-7.46,0.07
285783,-7.73,0.07
285784,-7.5,0.07
285785,-7.53,0.07
285786,-7.61,0.07
285787,-7.41,0.07
285788,-7.39,0.07
285789,-7.28,0.07
285790,-7.13,0.07
285791,-7.18,0.07
285792,-7.05,0.07
285793,-6.84,0.07
285794,-7.32,0.07
285795,-7.12,0.07
285796,-6.62,0.07
285797,-6.75,0.07
285798,-6.16,0.07
285799,-5.75,0.07
285800,-5.87,0.07
285801,-6.15,0.07
285802,-6.51,0.07
285803,-6.83,0.07
285804,-7.16,0.07
285805,-7.36,0.07
285806,-7.21,0.07
285807,-7.57,0.07
285808,-7.8,0.07
285809,-7.69,0.07
285810,-7.46,0.07
285811,-7.58,0.07
285812,-7.45,0.07
285813,-7.31,0.07
285814,-7.16,0.07
285815,-6.88,0.07
285816,-6.89,0.07
285817,-6.85,0.07
285818,-6.8,0.07
285819,-6.6,0.07
285820,-6.45,0.07
285821,-6.53,0.07
285822,-6.62,0.07
285823,-6.71,0.07
285824,-6.73,0.07
285825,-6.82,0.07
285828,-7.08,0.07
285829,-7.17,0.07
285830,-7.26,0.07
285831,-7.27,0.07
285832,-7.12,0.07
285833,-7.11,0.07
285834,-6.88,0.07
285835,-6.77,0.07
285836,-6.61,0.07
285837,-6.37,0.07
285838,-6.33,0.07
285839,-6.29,0.07
285840,-6.31,0.07
285841,-6.24,0.07
285842,-5.93,0.07
285843,-5.82,0.07
285844,-5.78,0.07
285845,-5.44,0.07
285846,-5.74,0.07
285847,-5.73,0.07
285848,-5.83,0.07
285849,-5.94,0.07
285850,-6.05,0.07
285851,-6.12,0.07
285852,-6.14,0.07
285853,-6.18,0.07
285854,-6.19,0.07
285855,-6.2,0.07
285856,-6.2,0.07
285857,-6.28,0.07
285858,-6.48,0.07
285859,-6.61,0.07
285860,-6.77,0.07
285861,-6.85,0.07
285862,-6.91,0.07
285863,-6.58,0.07
285864,-6.58,0.07
285865,-6.11,0.07
285866,-6.02,0.07
285867,-6.13,0.07
285868,-6.36,0.07
285869,-6.53,0.07
285870,-6.5,0.07
285871,-6.42,0.07
285872,-6.21,0.07
285873,-6.11,0.07
285874,-6.35,0.07
285875,-7.08,0.07
285876,-7.04,0.07
285877,-6.64,0.07
285878,-6.97,0.07
285879,-6.35,0.07
285880,-6.28,0.07
285881,-6.58,0.07
285882,-6.58,0.07
285883,-6.16,0.07
285884,-6.37,0.07
285885,-6.57,0.07
285886,-7.12,0.07
285887,-7.47,0.07
285888,-7.59,0.07
285889,-7.28,0.07
285890,-7.48,0.07
285891,-7.61,0.07
285892,-7.56,0.07
285893,-7.81,0.07
285894,-7.83,0.07
285895,-7.59,0.07
285896,-7.65,0.07
285897,-7.28,0.07
285898,-7.18,0.07
285899,-7.09,0.07
285900,-6.63,0.07
285901,-6.14,0.07
285902,-6.08,0.07
285903,-6.31,0.07
285904,-6.16,0.07
285905,-5.91,0.07
285906,-5.75,0.07
285907,-5.78,0.07
285908,-5.66,0.07
285909,-5.96,0.07
285910,-6.27,0.07
285911,-6.58,0.07
285912,-6.54,0.07
285913,-6.49,0.07
285914,-6.4,0.07
285915,-6.35,0.07
285916,-6.27,0.07
285917,-6.16,0.07
285918,-6.19,0.07
285919,-6.15,0.07
285920,-6.04,0.07
285921,-5.84,0.07
285922,-6.01,0.07
285923,-6.18,0.07
285924,-6.58,0.07
285925,-6.55,0.07
285926,-6.98,0.07
285927,-7.64,0.07
285928,-7.53,0.07
285929,-6.09,0.07
285932,-7.61,0.06
285933,-7.1,0.06
285934,-8.83,0.06
285935,-5.17,0.06
285936,-7.65,0.06
285937,-8.12,0.06
285938,-7.77,0.06
285939,-6.09,0.06
285940,-6.45,0.06
285941,-6.69,0.06
285942,-7.98,0.06
285943,-8.73,0.06
285944,-8.94,0.06
285945,-9.93,0.06
285946,-10.28,0.06
285947,-9.19,0.06
285948,-8.24,0.06
285949,-9.15,0.06
285950,-7.99,0.06
285951,-7.24,0.06
285952,-7.03,0.06
285953,-8.38,0.06
285954,-7.35,0.06
285955,-9.2,0.06
285956,-8.7,0.06
285957,-7.38,0.06
285958,-8.02,0.06
285959,-6.4,0.06
285960,-6.99,0.06
285961,-6.93,0.06
285962,-7.03,0.06
285963,-6.58,0.06
285964,-9.51,0.06
285965,-10.97,0.06
285966,-10.64,0.06
285967,-10.45,0.06
285968,-9.62,0.06
285969,-11.16,0.06
285970,-10.21,0.06
285971,-9.87,0.06
285972,-7.09,0.06
285973,-8.34,0.06
285974,-9.28,0.06
285975,-9.11,0.06
285976,-8.11,0.06
285977,-8.26,0.06
285978,-8.77,0.06
285979,-9.31,0.06
285980,-9.24,0.06
285981,-9.95,0.06
285982,-9.26,0.06
285983,-7.32,0.06
285984,-10.42,0.06
285985,-7.18,0.06
285986,-5.94,0.06
285987,-9.3,0.06
285988,-10.2,0.06
285989,-8.68,0.06
285990,-11.41,0.06
285991,-8.3,0.06
285992,-8.37,0.06
285993,-7.67,0.06
285994,-10.78,0.06
285995,-9.97,0.06
285996,-9.95,0.06
285997,-9.63,0.06
285998,-9.24,0.06
285999,-9.58,0.06
286000,-9.95,0.06
286001,-10.29,0.06
286002,-11.26,0.06
286003,-10.52,0.06
286004,-10.51,0.06
286005,-11.27,0.06
286006,-8.04,0.06
286007,-9.75,0.06
286008,-10.09,0.06
286009,-10.18,0.06
286010,-9.98,0.06
286011,-9.74,0.06
286012,-8.81,0.06
286013,-10.14,0.06
286014,-9.55,0.06
286015,-11.02,0.06
286016,-9.74,0.06
286017,-8.84,0.06
286018,-10.98,0.06
286019,-10.2,0.06
286020,-11.11,0.06
286021,-8.16,0.06
286022,-9.17,0.06
286023,-8.54,0.06
286024,-9.05,0.06
286025,-9.33,0.06
286026,-10.31,0.06
286027,-10.42,0.06
286028,-10.46,0.06
286029,-8.41,0.06
286030,-9.28,0.06
286031,-8.9,0.06
286032,-9.18,0.06
286033,-9.16,0.06
286034,-9.79,0.06
286035,-9.6,0.06
286036,-8.72,0.06
286037,-7.56,0.06
286038,-8.58,0.06
286039,-8.72,0.06
286040,-10.28,0.06
286041,-11.28,0.06
286042,-9.64,0.06
286043,-10.55,0.06
286044,-8.89,0.06
286045,-9.47,0.06
286046,-9.98,0.06
286047,-9.54,0.06
286048,-9.92,0.06
286049,-10.18,0.06
286050,-10.88,0.06
286051,-9.57,0.06
286052,-10.65,0.06
286053,-11.88,0.06
286054,-11.34,0.06
286055,-11.18,0.06
286056,-10.45,0.06
286057,-8.96,0.06
286058,-10.23,0.06
286059,-9.19,0.06
286060,-10.2,0.06
286061,-9.53,0.06
286062,-9.85,0.06
286063,-8.79,0.06
286064,-11.92,0.06
286065,-12.51,0.06
286066,-6.86,0.06
286067,-9.59,0.06
286068,-9.52,0.06
286069,-8.67,0.06
286070,-6.63,0.06
286071,-8.51,0.06
286072,-7.94,0.06
286073,-4.76,0.06
286074,-5.28,0.06
286075,-5.9,0.06
286076,-6.11,0.06
286077,-6.5,0.06
286078,-8.27,0.06
286079,-8.9,0.06
286080,-8.77,0.06
286081,-9.41,0.06
286082,-10.91,0.06
286083,-10.7,0.06
286084,-9.92,0.06
286085,-10.95,0.06
286086,-10.01,0.06
286087,-8.2,0.06
286088,-9.39,0.06
286089,-6.79,0.06
286090,-8.39,0.06
286091,-9.86,0.06
286092,-8.54,0.06
286093,-7.39,0.06
286094,-9.89,0.06
286095,-10.31,0.06
286096,-10.54,0.06
286097,-8.93,0.06
286098,-10.24,0.06
286099,-10.31,0.06
286100,-10.57,0.06
286101,-9.76,0.06
286102,-9.44,0.06
286103,-7.99,0.06
286104,-6.99,0.06
286105,-9.88,0.06
286106,-7.84,0.06
286107,-9.7,0.06
286108,-7.2,0.06
286109,-8.39,0.06
286110,-11.16,0.06
286111,-10.49,0.06
286112,-8.67,0.06
286113,-9.69,0.06
286114,-10.02,0.06
286115,-10.3,0.06
286116,-9.28,0.06
286117,-9.63,0.06
286118,-9.57,0.06
286119,-9.13,0.06
286120,-8.02,0.06
286121,-7.753,0.04
286122,-0.975,0.04
286123,-5.899,0.04
286124,-4.61,0.04
286125,-2.129,0.04
286126,-5.359,0.04
286127,-5.991,0.04
286128,-7.222,0.04
286129,-5.619,0.04
286130,-5.855,0.04
286131,-6.751,0.04
286132,-7.876,0.04
286133,-7.891,0.04
286134,-8.4,0.04
286135,-6.786,0.04
286136,-7.583,0.04
286137,-8.44,0.04
286138,-8.567,0.04
286139,-8.378,0.04
286140,-8.048,0.04
286141,-7.719,0.04
286142,-8.773,0.04
286143,-7.272,0.04
286144,-8.274,0.04
286145,-8.612,0.04
286146,-7.858,0.04
286147,-8.382,0.04
286148,-8.014,0.04
286149,-8.479,0.04
286150,-7.71,0.04
286151,-8.814,0.04
286152,-7.966,0.04
286153,-8.477,0.04
286154,-8.076,0.04
286155,-8.718,0.04
286156,-9.155,0.04
286157,-8.19,0.04
286158,-7.479,0.04
286159,-7.059,0.04
286160,-8.524,0.04
286161,-8.318,0.04
286162,-7.547,0.04
286163,-8.007,0.04
286164,-8.627,0.04
286165,-8.207,0.04
286166,-8.475,0.04
286167,-9.149,0.04
286168,-8.945,0.04
286169,-8.917,0.04
286170,-8.983,0.04
286171,-9.171,0.04
286172,-8.883,0.04
286173,-8.274,0.04
286174,-7.85,0.04
286175,-8.804,0.04
286176,-8.303,0.04
286177,-8.714,0.04
286178,-7.729,0.04
286179,-6.692,0.04
286180,-8.374,0.04
286181,-7.527,0.04
286182,-8.008,0.04
286183,-8.072,0.04
286184,-9.009,0.04
286185,-8.928,0.04
286186,-8.637,0.04
286187,-8.531,0.04
286188,-8.884,0.04
286189,-8.744,0.04
286190,-7.836,0.04
286191,-8.321,0.04
286192,-8.166,0.04
286193,-8.37,0.04
286194,-9.312,0.04
286195,-9.055,0.04
286196,-9.213,0.04
286197,-9.432,0.04
286198,-9.375,0.04
286199,-8.958,0.04
286200,-9.772,0.04
286201,-9.009,0.04
286202,-9.592,0.04
286203,-9.769,0.04
286204,-9.348,0.04
286205,-10.139,0.04
286206,-9.462,0.04
286207,-10.48,0.04
286208,-10.363,0.04
286209,-10.412,0.04
286210,-9.81,0.04
286211,-9.751,0.04
286212,-9.99,0.04
286213,-10.053,0.04
286214,-9.384,0.04
286215,-9.696,0.04
286216,-9.455,0.04
286217,-10.224,0.04
286218,-9.686,0.04
286219,-10.209,0.04
286220,-10.2,0.04
286221,-10.144,0.04
286222,-9.872,0.04
286223,-9.746,0.04
286224,-9.49,0.04
286225,-9.49,0.04
286226,-8.976,0.04
286227,-9.643,0.04
286228,-9.15,0.04
286229,-9.209,0.04
286230,-9.28,0.04
286231,-9.69,0.04
286232,-9.542,0.04
286233,-9.454,0.04
286234,-9.977,0.04
286235,-10.05,0.04
286236,-10.028,0.04
286237,-10.123,0.04
286238,-10.25,0.04
286239,-10.301,0.04
286240,-9.99,0.04
286241,-9.672,0.04
286242,-9.969,0.04
286243,-10.471,0.04
286244,-10.208,0.04
286245,-10.144,0.04
286246,-9.939,0.04
286247,-9.668,0.04
286248,-10.05,0.04
286249,-9.66,0.04
286250,-10.086,0.04
286251,-10.083,0.04
286252,-10.129,0.04
286253,-9.588,0.04
286254,-9.137,0.04
286255,-9.811,0.04
286256,-10.019,0.04
286257,-9.395,0.04
286258,-9.744,0.04
286259,-9.721,0.04
286260,-9.748,0.04
286261,-9.722,0.04
286262,-9.675,0.04
286263,-9.634,0.04
286264,-9.972,0.04
286265,-9.903,0.04
286266,-9.549,0.04
286267,-9.109,0.04
286268,-9.313,0.04
286269,-9.134,0.04
286270,-8.695,0.04
286271,-9.132,0.04
286272,-9.243,0.04
286273,-8.722,0.04
286274,-8.279,0.04
286275,-8.718,0.04
286276,-9.242,0.04
286277,-8.721,0.04
286278,-8.599,0.04
286279,-8.755,0.04
286280,-9.383,0.04
286281,-8.468,0.04
286282,-9.033,0.04
286283,-9.191,0.04
286284,-8.94,0.04
286285,-8.882,0.04
286286,-8.692,0.04
286287,-8.484,0.04
286288,-8.729,0.04
286289,-8.666,0.04
286290,-9.048,0.04
286291,-8.794,0.04
286292,-8.357,0.04
286293,-8.491,0.04
286294,-8.73,0.04
286295,-8.769,0.04
286296,-9.055,0.04
286297,-6.796,0.04
286298,-8.696,0.04
286299,-7.681,0.04
286300,-8.609,0.04
286301,-8.852,0.04
286302,-8.613,0.04
286303,-9.142,0.04
286304,-8.222,0.04
286305,-8.316,0.04
286306,-8.4,0.04
286307,-8.496,0.04
286308,-8.24,0.04
286309,-8.353,0.04
286310,-8.223,0.04
286311,-8.789,0.04
286312,-8.422,0.04
286313,-8.695,0.04
286314,-8.226,0.04
286315,-7.314,0.04
286316,-7.603,0.04
286317,-8.513,0.04
286318,-7.21,0.04
286319,-7.472,0.04
286320,-7.616,0.04
286321,-7.385,0.04
286322,-7.461,0.04
286323,-7.201,0.04
286324,-7.296,0.04
286325,-7.128,0.04
286326,-8.433,0.04
286327,-7.644,0.04
286328,-8.367,0.04
286329,-8.065,0.04
286330,-8.23,0.04
286331,-7.842,0.04
286332,-6.716,0.04
286333,-6.683,0.04
286334,-7.967,0.04
286335,-7.553,0.04
286336,-7.387,0.04
286337,-7.273,0.04
286338,-6.907,0.04
286339,-7.561,0.04
286340,-7.753,0.04
286341,-7.248,0.04
286342,-7.296,0.04
286343,-7.202,0.04
286344,-7.193,0.04
286345,-7.018,0.04
286346,-7.27,0.04
286347,-6.991,0.04
286348,-6.894,0.04
286349,-5.991,0.04
286350,-7.303,0.04
286351,-6.798,0.04
286352,-7.184,0.04
286353,-7.022,0.04
286354,-7.257,0.04
286355,-7.001,0.04
286356,-7.43,0.04
286357,-6.692,0.04
286358,-7.623,0.04
286359,-7.858,0.04
286360,-8.085,0.04
286361,-2.647,0.04
286362,-2.95,0.04
286363,-5.643,0.04
286364,-5.286,0.04
286365,-5.698,0.04
286366,-6.553,0.04
286367,-5.809,0.04
286368,-7.512,0.04
286369,-7.779,0.04
286370,-6.642,0.04
286371,-7.753,0.04
286372,-8.576,0.04
286373,-9.18,0.04
286374,-8.081,0.04
286375,-9.165,0.04
286376,-9.129,0.04
286377,-8.064,0.04
286378,-8.165,0.04
286379,-9.476,0.04
286380,-8.115,0.04
286381,-8.292,0.04
286382,-7.723,0.04
286383,-8.74,0.04
286384,-8.451,0.04
286385,-7.613,0.04
286386,-8.214,0.04
286387,-8.408,0.04
286388,-8.56,0.04
286389,-9.125,0.04
286390,-8.663,0.04
286391,-8.753,0.04
286392,-7.556,0.04
286393,-8.885,0.04
286394,-8.87,0.04
286395,-9.44,0.04
286396,-7.891,0.04
286397,-8.801,0.04
286398,-8.843,0.04
286399,-8.482,0.04
286400,-8.859,0.04
286401,-8.843,0.04
286402,-8.521,0.04
286403,-9.488,0.04
286404,-9.405,0.04
286405,-6.726,0.04
286406,-7.807,0.04
286407,-8.387,0.04
286408,-8.203,0.04
286409,-7.414,0.04
286410,-7.514,0.04
286411,-7.912,0.04
286412,-7.317,0.04
286413,-7.716,0.04
286414,-7.861,0.04
286415,-7.626,0.04
286416,-8.016,0.04
286417,-7.054,0.04
286418,-7.802,0.04
286419,-6.93,0.04
286420,-5.607,0.04
286421,-4.653,0.04
286422,-6.259,0.04
286423,-7.047,0.04
286424,-7.104,0.04
286425,-7.687,0.04
286426,-7.396,0.04
286427,-7.553,0.04
286428,-7.251,0.04
286429,-7.378,0.04
286430,-8.326,0.04
286431,-7.882,0.04
286432,-7.409,0.04
286433,-5.783,0.04
286434,-7.559,0.04
286435,-7.625,0.04
286436,-8.418,0.04
286437,-8.068,0.04
286438,-7.65,0.04
286439,-7.371,0.04
286440,-8.581,0.04
286441,-8.805,0.04
286442,-8.721,0.04
286443,-8.571,0.04
286444,-6.703,0.04
286445,-6.988,0.04
286446,-6.657,0.04
286447,-6.254,0.04
286448,-7.267,0.04
286449,-8.375,0.04
286450,-7.117,0.04
286451,-6.308,0.04
286452,-7.047,0.04
286453,-7.662,0.04
286454,-7.69,0.04
286455,-7.028,0.04
286456,-7.048,0.04
286457,-7.734,0.04
286458,-7.922,0.04
286459,-7.642,0.04
286460,-8.318,0.04
286461,-8.354,0.04
286462,-8.397,0.04
286463,-7.188,0.04
286464,-7.384,0.04
286465,-8.029,0.04
286466,-7.122,0.04
286467,-7.97,0.04
286468,-7.731,0.04
286469,-8.31,0.04
286470,-4.556,0.04
286471,-7.029,0.04
286472,-6.497,0.04
286473,-5.846,0.04
286474,-7.043,0.04
286475,-7.779,0.04
286476,-7.313,0.04
286477,-8.22,0.04
286478,-8.491,0.04
286479,-8.455,0.04
286480,-8.084,0.04
286481,-8.115,0.04
286482,-8.256,0.04
286483,-8.356,0.04
286484,-8.329,0.04
286485,-7.828,0.04
286486,-7.841,0.04
286487,-8.356,0.04
286488,-7.967,0.04
286489,-7.976,0.04
286490,-8.272,0.04
286491,-7.947,0.04
286492,-7.995,0.04
286493,-8.042,0.04
286494,-8.048,0.04
286495,-7.991,0.04
286496,-7.318,0.04
286497,-7.599,0.04
286498,-7.245,0.04
286499,-7.204,0.04
286500,-7.535,0.04
286501,-8.168,0.04
286502,-8.034,0.04
286503,-7.402,0.04
286504,-7.447,0.04
286505,-8.449,0.04
286506,-7.83,0.04
286507,-8.414,0.04
286508,-8.048,0.04
286509,-8.464,0.04
286510,-8.318,0.04
286511,-8.113,0.04
286512,-8.128,0.04
286513,-8.243,0.04
286514,-8.17,0.04
286515,-8.023,0.04
286516,-7.887,0.04
286517,-8.357,0.04
286518,-8.107,0.04
286519,-8.125,0.04
286520,-8.018,0.04
286521,-7.946,0.04
286522,-7.858,0.04
286523,-7.981,0.04
286524,-8.21,0.04
286525,-8.295,0.04
286526,-8.362,0.04
286527,-8.707,0.04
286528,-8.144,0.04
286529,-8.516,0.04
286530,-8.104,0.04
286531,-8.172,0.04
286532,-7.454,0.04
286533,-8.031,0.04
286534,-6.811,0.04
286535,-7.911,0.04
286536,-7.658,0.04
286537,-7.79,0.04
286538,-7.844,0.04
286539,-8.247,0.04
286540,-8.325,0.04
286541,-8.047,0.04
286542,-7.889,0.04
286543,-7.796,0.04
286544,-7.887,0.04
286545,-7.983,0.04
286546,-7.569,0.04
286547,-6.799,0.04
286548,-7.412,0.04
286549,-6.945,0.04
286550,-7.853,0.04
286551,-7.468,0.04
286552,-7.385,0.04
286553,-4.953,0.04
286554,-7.297,0.04
286555,-7.314,0.04
286556,-6.64,0.04
286557,-6.87,0.04
286558,-6.922,0.04
286559,-6.291,0.04
286560,-7.427,0.04
286561,-6.531,0.04
286562,-7.396,0.04
286563,-6.918,0.04
286564,-7.121,0.04
286565,-6.714,0.04
286566,-6.449,0.04
286567,-7.452,0.04
286568,-6.739,0.04
286569,-4.083,0.04
286570,-5.247,0.04
286571,-6.022,0.04
286572,-6.234,0.04
286573,-6.936,0.04
286574,-7.02,0.04
286575,-7.07,0.04
286576,-7.14,0.04
286577,-7.387,0.04
286578,-7.782,0.04
286579,-7.857,0.04
286580,-7.025,0.04
286581,-6.422,0.04
286582,-7.323,0.04
286583,-7.064,0.04
286584,-6.791,0.04
286585,-6.126,0.04
286586,-7.066,0.04
286587,-7.407,0.04
286588,-6.805,0.04
286589,-7.389,0.04
286590,-5.944,0.04
286591,-6.665,0.04
286592,-7.226,0.04
286593,-6.455,0.04
286594,-7.602,0.04
286595,-6.917,0.04
286596,-6.517,0.04
286597,-5.838,0.04
286598,-6.555,0.04
286599,-6.794,0.04
286600,-6.355,0.04
286601,-6.767,0.04
286602,-7.186,0.04
286603,-6.562,0.04
286604,-6.606,0.04
286605,-6.894,0.04
286606,-7.221,0.04
286607,-7.089,0.04
286608,-7.111,0.04
286609,-7.589,0.04
286610,-5.833,0.04
286611,-7.365,0.04
286612,-7.597,0.04
286613,-6.357,0.04
286614,-6.573,0.04
286615,-6.684,0.04
286616,-6.983,0.04
286617,-6.396,0.04
286618,-6.921,0.04
286619,-6.855,0.04
286620,-7.379,0.04
286621,-7.464,0.04
286622,-7.571,0.04
286623,-7.394,0.04
286624,-6.454,0.04
286625,-7.637,0.04
286626,-8.066,0.04
286627,-8.53,0.04
286628,-7.917,0.04
286629,-8.574,0.04
286630,-8.329,0.04
286631,-8.399,0.04
286632,-8.286,0.04
286633,-8.515,0.04
286634,-8.233,0.04
286635,-8.199,0.04
286636,-8.338,0.04
286637,-8.066,0.04
286638,-8.353,0.04
286639,-8.343,0.04
286640,-8.203,0.04
286641,-6.483,0.04
286642,-5.212,0.04
286643,-7.008,0.04
286644,-7.054,0.04
286645,-6.958,0.04
286646,-7.106,0.04
286647,-7.274,0.04
286648,-6.036,0.04
286649,-7.095,0.04
286650,-7.348,0.04
286651,-7.219,0.04
286652,-8.266,0.04
286653,-6.557,0.04
286654,-6.741,0.04
286655,-6.481,0.04
286656,-6.092,0.04
286657,-6.338,0.04
286658,-6.217,0.04
286659,-6.253,0.04
286660,-6.541,0.04
286661,-6.121,0.04
286662,-5.97,0.04
286663,-6.082,0.04
286664,-6.157,0.04
286665,-6.054,0.04
286666,-7.076,0.04
286667,-7.266,0.04
286668,-6.993,0.04
286669,-8.353,0.04
286670,-8.277,0.04
286671,-8.745,0.04
286672,-9.121,0.04
286673,-8.915,0.04
286674,-8.777,0.04
286675,-8.694,0.04
286676,-8.769,0.04
286677,-8.672,0.04
286678,-8.814,0.04
286679,-8.272,0.04
286680,-8.425,0.04
286681,-9.386,0.04
286682,-9.051,0.04
286683,-8.558,0.04
286684,-8.504,0.04
286685,-8.403,0.04
286686,-8.777,0.04
286687,-8.885,0.04
286688,-8.702,0.04
286689,-8.943,0.04
286690,-8.873,0.04
286691,-8.915,0.04
286692,-8.838,0.04
286693,-9.166,0.04
286694,-9.297,0.04
286696,-8.908,0.04
286697,-9.034,0.04
286698,-8.914,0.04
286699,-9.54,0.04
286700,-9.054,0.04
286701,-9.222,0.04
286702,-9.146,0.04
286703,-9.15,0.04
