sample_id,d18O_measurement,d18O_precision
488738,-7.73,0.1
488739,-7.73,0.1
488740,-7.64,0.1
488741,-7.61,0.1
488742,-7.56,0.1
488743,-7.43,0.1
488744,-7.23,0.1
488745,-7.1,0.1
488746,-7.07,0.1
488747,-7.19,0.1
488748,-7.28,0.1
488749,-7.4,0.1
488750,-7.46,0.1
488751,-7.49,0.1
488752,-7.42,0.1
488753,-7.47,0.1
488754,-7.49,0.1
488755,-7.36,0.1
488756,-7.34,0.1
488757,-7.31,0.1
488758,-7.35,0.1
488759,-7.47,0.1
488760,-7.53,0.1
488761,-7.53,0.1
488762,-7.49,0.1
488763,-7.44,0.1
488764,-7.39,0.1
488765,-7.35,0.1
488766,-7.34,0.1
488767,-7.39,0.1
488768,-7.28,0.1
488769,-7.39,0.1
488770,-7.36,0.1
488771,-7.33,0.1
488772,-7.46,0.1
488773,-7.59,0.1
488774,-7.58,0.1
488775,-7.61,0.1
488776,-7.69,0.1
488777,-7.92,0.1
488778,-7.85,0.1
488779,-7.94,0.1
488780,-7.88,0.1
488781,-7.78,0.1
488782,-7.88,0.1
488783,-7.92,0.1
488784,-7.93,0.1
488785,-7.81,0.1
488786,-7.86,0.1
488787,-7.85,0.1
488788,-7.78,0.1
488789,-7.76,0.1
488790,-7.92,0.1
488791,-8.02,0.1
488792,-7.84,0.1
488793,-7.81,0.1
488794,-7.61,0.1
488795,-7.56,0.1
488796,-7.64,0.1
488797,-7.76,0.1
488798,-7.88,0.1
488799,-7.62,0.1
488800,-7.78,0.1
488801,-7.59,0.1
488802,-7.61,0.1
488803,-7.56,0.1
488804,-7.61,0.1
488805,-7.71,0.1
488806,-7.71,0.1
488807,-7.71,0.1
488808,-7.71,0.1
488809,-7.09,0.1
488810,-6.96,0.1
488811,-6.86,0.1
488812,-6.78,0.1
488813,-6.86,0.1
488814,-7.17,0.1
488815,-7.41,0.1
488816,-6.84,0.1
488817,-6.75,0.1
488818,-7.02,0.1
488819,-7.19,0.1
488820,-6.95,0.1
488821,-7.06,0.1
488822,-7.13,0.1
488823,-7.06,0.1
488824,-7.15,0.1
488825,-7.45,0.1
488826,-7.46,0.1
488827,-7.17,0.1
488828,-7.52,0.1
488829,-7.53,0.1
488830,-7.51,0.1
488831,-7.49,0.1
488832,-7.3,0.1
488833,-7.26,0.1
488834,-7.09,0.1
488835,-7.62,0.1
488836,-7.47,0.1
488837,-7.57,0.1
488838,-7.46,0.1
488839,-7.23,0.1
488840,-7.26,0.1
488841,-7.32,0.1
488842,-7.26,0.1
488843,-7.32,0.1
488844,-7.64,0.1
488845,-7.76,0.1
488846,-7.45,0.1
488847,-7.22,0.1
488848,-7.32,0.1
488849,-7.41,0.1
488850,-7.47,0.1
488851,-7.73,0.1
488852,-7.82,0.1
488853,-7.73,0.1
488854,-7.76,0.1
488855,-7.8,0.1
488856,-7.49,0.1
488857,-7.71,0.1
488858,-7.51,0.1
488859,-7.12,0.1
488860,-7.02,0.1
488861,-6.94,0.1
488862,-7.17,0.1
488863,-7.22,0.1
488864,-7.24,0.1
488865,-7.35,0.1
488866,-7.31,0.1
488867,-7.15,0.1
488868,-7.26,0.1
488869,-7.17,0.1
488870,-7.07,0.1
488871,-7.19,0.1
488872,-7.45,0.1
488873,-7.31,0.1
488874,-7.61,0.1
488875,-7.81,0.1
488876,-7.46,0.1
488877,-7.66,0.1
488878,-7.31,0.1
488879,-7.66,0.1
488880,-7.71,0.1
488881,-7.63,0.1
488882,-7.34,0.1
488883,-7.1,0.1
488884,-6.85,0.1
488885,-6.88,0.1
488886,-6.92,0.1
488887,-7.04,0.1
488888,-6.99,0.1
488889,-7.09,0.1
488890,-6.7,0.1
488891,-7.23,0.1
488892,-6.83,0.1
488893,-7.26,0.1
488894,-7.22,0.1
488895,-7.2,0.1
488896,-7.09,0.1
488897,-7.09,0.1
488898,-7.19,0.1
488899,-7.31,0.1
488900,-7.15,0.1
488901,-7.35,0.1
488902,-7.36,0.1
488903,-7.18,0.1
488904,-7.21,0.1
488905,-6.94,0.1
488906,-7.24,0.1
488907,-8.09,0.1
488908,-7.77,0.1
488909,-7.34,0.1
488910,-7.11,0.1
488911,-7.0,0.1
488912,-6.78,0.1
488913,-6.84,0.1
488914,-6.96,0.1
488915,-7.1,0.1
488916,-6.93,0.1
488917,-6.98,0.1
488918,-6.84,0.1
488919,-7.21,0.1
488920,-6.72,0.1
488921,-6.61,0.1
488922,-7.1,0.1
488923,-6.81,0.1
488924,-6.7,0.1
488925,-7.03,0.1
488926,-7.03,0.1
488927,-6.91,0.1
488928,-7.26,0.1
488929,-7.07,0.1
488930,-7.12,0.1
488931,-7.73,0.1
488932,-7.49,0.1
488933,-6.96,0.1
488934,-6.77,0.1
488935,-6.55,0.1
488936,-6.52,0.1
488937,-6.5,0.1
488938,-6.59,0.1
488939,-6.7,0.1
488940,-6.73,0.1
488941,-6.64,0.1
488942,-6.63,0.1
488943,-6.85,0.1
488944,-6.73,0.1
488945,-6.41,0.1
488946,-6.4,0.1
488947,-6.33,0.1
488948,-6.34,0.1
488949,-6.55,0.1
488950,-6.86,0.1
488951,-6.96,0.1
488952,-6.32,0.1
488953,-6.15,0.1
488954,-6.25,0.1
488955,-6.59,0.1
488956,-6.52,0.1
488957,-6.26,0.1
488958,-6.2,0.1
488959,-6.31,0.1
488960,-6.27,0.1
488961,-6.17,0.1
488962,-6.07,0.1
488963,-6.28,0.1
488964,-6.28,0.1
488965,-6.56,0.1
488966,-6.0,0.1
488967,-6.15,0.1
488968,-9.314,0.1
488969,-9.272,0.1
488970,-9.377,0.1
488971,-9.447,0.1
488972,-9.422,0.1
488973,-9.336,0.1
488974,-9.336,0.1
488975,-9.079,0.1
488976,-8.999,0.1
488977,-9.297,0.1
488978,-9.527,0.1
488979,-9.187,0.1
488980,-9.124,0.1
488981,-9.264,0.1
488982,-9.351,0.1
488983,-9.256,0.1
488984,-9.458,0.1
488985,-9.237,0.1
488986,-9.764,0.1
488987,-9.507,0.1
488988,-9.449,0.1
488989,-9.299,0.1
488990,-10.032,0.1
488991,-9.102,0.1
488992,-9.317,0.1
488993,-9.444,0.1
488994,-9.083,0.1
488995,-9.437,0.1
488996,-9.413,0.1
488997,-9.14,0.1
488998,-9.244,0.1
488999,-9.177,0.1
489000,-9.414,0.1
489001,-9.231,0.1
489002,-9.594,0.1
489003,-9.129,0.1
489004,-9.418,0.1
489005,-9.106,0.1
489006,-9.073,0.1
489007,-9.342,0.1
489008,-8.994,0.1
489009,-9.215,0.1
489010,-8.826,0.1
489011,-8.692,0.1
489012,-8.84,0.1
489013,-8.848,0.1
489014,-8.674,0.1
489015,-8.75,0.1
489016,-8.815,0.1
489017,-8.589,0.1
489018,-8.587,0.1
489019,-8.533,0.1
489020,-8.894,0.1
489021,-8.784,0.1
489022,-8.888,0.1
489023,-8.933,0.1
489024,-8.616,0.1
489025,-8.653,0.1
489026,-8.63,0.1
489027,-8.901,0.1
489028,-8.659,0.1
489029,-8.663,0.1
489030,-8.51,0.1
489031,-8.504,0.1
489032,-8.876,0.1
489033,-8.41,0.1
489034,-8.455,0.1
489035,-8.211,0.1
489036,-8.646,0.1
489037,-8.655,0.1
489038,-8.788,0.1
489039,-8.518,0.1
489040,-8.606,0.1
489041,-8.433,0.1
489042,-8.333,0.1
489043,-8.696,0.1
489044,-8.923,0.1
489045,-8.595,0.1
489046,-8.722,0.1
489047,-8.618,0.1
489048,-8.706,0.1
489049,-8.416,0.1
489050,-8.798,0.1
489051,-8.537,0.1
489052,-8.943,0.1
489053,-8.807,0.1
489054,-9.041,0.1
489055,-8.315,0.1
489056,-8.54,0.1
489057,-8.712,0.1
489058,-8.373,0.1
489059,-8.604,0.1
489060,-8.647,0.1
489061,-9.16,0.1
489062,-8.546,0.1
489063,-8.937,0.1
489064,-8.513,0.1
489065,-9.027,0.1
489066,-8.752,0.1
489067,-9.065,0.1
489068,-9.247,0.1
489069,-9.016,0.1
489070,-9.375,0.1
489071,-9.09,0.1
489072,-9.08,0.1
489073,-9.08,0.1
489074,-9.13,0.1
489075,-9.463,0.1
489076,-9.217,0.1
489077,-8.944,0.1
489078,-9.181,0.1
489079,-9.082,0.1
489080,-8.919,0.1
489081,-9.591,0.1
489082,-9.101,0.1
489083,-9.084,0.1
489084,-9.332,0.1
489085,-9.129,0.1
489086,-9.412,0.1
489087,-9.286,0.1
489088,-9.268,0.1
489089,-9.478,0.1
489090,-9.569,0.1
489091,-9.488,0.1
489092,-9.42,0.1
489093,-9.463,0.1
489094,-9.428,0.1
489095,-9.784,0.1
489096,-9.649,0.1
489097,-9.519,0.1
489098,-9.645,0.1
489099,-9.558,0.1
489100,-9.405,0.1
489101,-9.351,0.1
489102,-9.328,0.1
489103,-9.668,0.1
489104,-9.213,0.1
489105,-9.787,0.1
489106,-9.597,0.1
489107,-9.937,0.1
489108,-9.658,0.1
489109,-9.851,0.1
489110,-9.455,0.1
489111,-9.584,0.1
489112,-9.235,0.1
489113,-9.434,0.1
489114,-9.299,0.1
489115,-9.13,0.1
489116,-9.298,0.1
489117,-9.167,0.1
489118,-9.238,0.1
489119,-9.163,0.1
489120,-9.312,0.1
489121,-9.262,0.1
489122,-9.315,0.1
489123,-9.403,0.1
489124,-9.267,0.1
489125,-9.327,0.1
489126,-9.54,0.1
489127,-9.922,0.1
489128,-9.782,0.1
489129,-9.741,0.1
489130,-9.628,0.1
489131,-9.623,0.1
489132,-9.524,0.1
489133,-9.488,0.1
489134,-4.93,0.06
489135,-5.63,0.06
489136,-4.94,0.06
489137,-5.95,0.06
489138,-5.27,0.06
489139,-5.19,0.06
489140,-6.86,0.06
489141,-6.89,0.06
489142,-6.83,0.06
489143,-7.01,0.06
489144,-7.0,0.06
489145,-7.64,0.06
489146,-7.07,0.06
489147,-7.26,0.06
489148,-7.07,0.06
489149,-7.24,0.06
489150,-6.73,0.06
489151,-6.95,0.06
489152,-6.42,0.06
489153,-6.26,0.06
489154,-7.52,0.06
489155,-7.19,0.06
489156,-6.24,0.06
489157,-6.0,0.06
489158,-6.33,0.06
489159,-6.03,0.06
489160,-6.43,0.06
489161,-6.44,0.06
489162,-5.94,0.06
489163,-6.55,0.06
489164,-6.16,0.06
489165,-6.61,0.06
489166,-6.16,0.06
489167,-6.1,0.06
489168,-6.23,0.06
489169,-6.4,0.06
489170,-6.0,0.06
489171,-5.88,0.06
489172,-5.75,0.06
489173,-6.12,0.06
489174,-6.44,0.06
489175,-6.66,0.06
489176,-6.31,0.06
489177,-7.18,0.06
489178,-7.07,0.06
489179,-6.31,0.06
489180,-6.48,0.06
489181,-6.38,0.06
489182,-6.07,0.06
489183,-6.41,0.06
489184,-6.95,0.06
489185,-7.11,0.06
489186,-6.25,0.06
489187,-6.44,0.06
489188,-6.31,0.06
489189,-5.69,0.06
489190,-6.18,0.06
489191,-6.5,0.06
489192,-6.79,0.06
489193,-6.37,0.06
489194,-6.17,0.06
489195,-6.15,0.06
489196,-5.94,0.06
489197,-6.86,0.06
489198,-7.02,0.06
489199,-6.09,0.06
489200,-6.96,0.06
489201,-6.59,0.06
489202,-7.01,0.06
489203,-6.78,0.06
489204,-6.98,0.06
489205,-6.16,0.06
489206,-6.33,0.06
489207,-6.37,0.06
489208,-6.41,0.06
489209,-7.15,0.06
489210,-6.71,0.06
489211,-6.48,0.06
489212,-6.32,0.06
489213,-6.7,0.06
489214,-6.89,0.06
489215,-6.55,0.06
489216,-5.86,0.06
489217,-5.96,0.06
489218,-6.52,0.06
489219,-6.49,0.06
489220,-6.58,0.06
489221,-6.54,0.06
489222,-5.86,0.06
489223,-5.94,0.06
489224,-6.4,0.06
489225,-6.57,0.06
489226,-6.39,0.06
489227,-6.64,0.06
489228,-6.54,0.06
489229,-6.37,0.06
489230,-6.7,0.06
489231,-6.68,0.06
489232,-7.07,0.06
489233,-6.57,0.06
489234,-6.62,0.06
489235,-6.3,0.06
489236,-6.24,0.06
489237,-6.55,0.06
489238,-6.88,0.06
489239,-6.76,0.06
489240,-6.27,0.06
489241,-6.8,0.06
489242,-6.03,0.06
489243,-5.33,0.06
489244,-6.8,0.06
489245,-6.58,0.06
489246,-6.85,0.06
489247,-6.67,0.06
489248,-6.97,0.06
489249,-6.74,0.06
489250,-6.02,0.06
489251,-5.47,0.06
489252,-5.46,0.06
489253,-6.5,0.06
489254,-5.07,0.06
489255,-5.69,0.06
489256,-5.92,0.06
489257,-6.05,0.06
489258,-5.99,0.06
489259,-5.42,0.06
489260,-6.31,0.06
489261,-6.45,0.06
489262,-5.67,0.06
489263,-5.74,0.06
489264,-6.47,0.06
489265,-5.42,0.06
489266,-6.72,0.06
489267,-6.18,0.06
489268,-6.49,0.06
489269,-6.6,0.06
489270,-5.19,0.06
489271,-5.35,0.06
489272,-5.14,0.06
489273,-5.38,0.06
489274,-5.06,0.06
489275,-6.58,0.06
489276,-5.92,0.06
489277,-6.47,0.06
489278,-6.25,0.06
489279,-6.1,0.06
489280,-6.18,0.06
489281,-7.08,0.06
489282,-6.89,0.06
489283,-6.75,0.06
489284,-6.46,0.06
489285,-6.67,0.06
489286,-5.68,0.06
489287,-5.64,0.06
489288,-5.71,0.06
489289,-5.98,0.06
489290,-6.39,0.06
489291,-6.55,0.06
489292,-6.51,0.06
489293,-7.04,0.06
489294,-7.32,0.06
489295,-6.75,0.06
489296,-6.62,0.06
489297,-6.71,0.06
489298,-7.0,0.06
489299,-6.59,0.06
489300,-6.0,0.06
489301,-5.83,0.06
489302,-6.62,0.06
489303,-5.8,0.06
489304,-6.23,0.06
489305,-5.42,0.06
489306,-6.21,0.06
489307,-6.51,0.06
489308,-6.63,0.06
489309,-6.51,0.06
489310,-6.9,0.06
489311,-7.22,0.06
489312,-7.18,0.06
489313,-7.03,0.06
489314,-6.87,0.06
489315,-6.59,0.06
489316,-6.51,0.06
489317,-6.13,0.06
489318,-6.23,0.06
489319,-6.4,0.06
489320,-6.31,0.06
489321,-6.64,0.06
489322,-7.18,0.06
489323,-6.65,0.06
489324,-6.84,0.06
489325,-6.3,0.06
489326,-6.26,0.06
489327,-6.47,0.06
489328,-6.29,0.06
489329,-7.12,0.06
489330,-6.67,0.06
489331,-6.28,0.06
489332,-6.73,0.06
489333,-6.35,0.06
489334,-6.58,0.06
489335,-7.4,0.06
489336,-6.72,0.06
489337,-5.77,0.06
489338,-6.71,0.06
489339,-6.34,0.06
489340,-6.75,0.06
489341,-6.94,0.06
489342,-6.14,0.06
489343,-6.7,0.06
489344,-6.22,0.06
489345,-6.81,0.06
489346,-6.56,0.06
489347,-5.8,0.06
489348,-5.44,0.06
489349,-5.81,0.06
489350,-6.23,0.06
489351,-6.41,0.06
489352,-6.16,0.06
489353,-6.23,0.06
489354,-6.14,0.06
489355,-6.45,0.06
489356,-6.58,0.06
489357,-7.36,0.06
489358,-7.0,0.06
489359,-6.84,0.06
489360,-6.71,0.06
489361,-7.14,0.06
489362,-6.56,0.06
489363,-7.14,0.06
489364,-7.19,0.06
489365,-7.08,0.06
489366,-7.27,0.06
489367,-7.2,0.06
489368,-7.3,0.06
489369,-6.61,0.06
489370,-6.36,0.06
489371,-5.98,0.06
489372,-6.22,0.06
489373,-6.93,0.06
489374,-5.88,0.06
489375,-6.04,0.06
489376,-5.76,0.06
489377,-6.26,0.06
489378,-5.85,0.06
489379,-7.55,0.06
489380,-7.5,0.06
489381,-7.51,0.06
489382,-7.46,0.06
489383,-7.31,0.06
489384,-7.33,0.06
489385,-7.24,0.06
489386,-7.34,0.06
489387,-7.46,0.06
489388,-7.52,0.06
489389,-7.23,0.06
489390,-7.65,0.06
489391,-7.03,0.06
489392,-7.46,0.06
489393,-7.46,0.06
489394,-7.48,0.06
489395,-7.48,0.06
489396,-7.66,0.06
489397,-7.14,0.06
489398,-6.97,0.06
489399,-7.17,0.06
489400,-7.0,0.06
489401,-7.14,0.06
489402,-7.23,0.06
489403,-7.21,0.06
489404,-7.17,0.06
489405,-7.48,0.06
489406,-7.52,0.06
489407,-7.29,0.06
489408,-7.59,0.06
489409,-7.49,0.06
489410,-7.25,0.06
489411,-7.33,0.06
489412,-7.11,0.06
489413,-6.91,0.06
489414,-7.46,0.06
489415,-7.42,0.06
489416,-7.64,0.06
489417,-7.41,0.06
489418,-7.51,0.06
489419,-7.23,0.06
489420,-7.61,0.06
489421,-7.64,0.06
489422,-7.27,0.06
489423,-7.33,0.06
489424,-7.37,0.06
489425,-7.31,0.06
489426,-6.98,0.06
489427,-6.05,0.06
489428,-6.91,0.06
489429,-6.39,0.06
489430,-6.56,0.06
489431,-6.51,0.06
489432,-7.41,0.06
489433,-7.09,0.06
489434,-7.41,0.06
489435,-7.19,0.06
489436,-6.87,0.06
489437,-7.34,0.06
489438,-7.23,0.06
489439,-7.63,0.06
489440,-7.37,0.06
489441,-6.7,0.06
489442,-6.53,0.06
489443,-7.09,0.06
489444,-7.44,0.06
489445,-6.62,0.06
489446,-7.03,0.06
489447,-7.16,0.06
489448,-7.42,0.06
489449,-7.51,0.06
489450,-7.44,0.06
489451,-7.46,0.06
489452,-7.39,0.06
489453,-7.54,0.06
489454,-7.58,0.06
489455,-7.39,0.06
489456,-6.66,0.06
489457,-8.604,0.06
489458,-8.814,0.06
489459,-8.881,0.06
489460,-9.162,0.06
489461,-8.821,0.06
489462,-8.914,0.06
489463,-8.866,0.06
489464,-8.908,0.06
489465,-8.908,0.06
489466,-8.781,0.06
489467,-8.853,0.06
489468,-8.751,0.06
489469,-8.791,0.06
489470,-8.682,0.06
489471,-8.757,0.06
489472,-8.765,0.06
489473,-8.905,0.06
489474,-8.759,0.06
489475,-8.721,0.06
489476,-8.584,0.06
489477,-8.479,0.06
489478,-8.446,0.06
489479,-8.4,0.06
489480,-8.492,0.06
489481,-8.517,0.06
489482,-8.682,0.06
489483,-8.651,0.06
489484,-8.634,0.06
489485,-8.532,0.06
489486,-8.42,0.06
489487,-8.415,0.06
489488,-8.571,0.06
489489,-8.312,0.06
489490,-8.572,0.06
489491,-8.471,0.06
489492,-8.523,0.06
489493,-8.63,0.06
489494,-8.514,0.06
489495,-8.437,0.06
489496,-8.419,0.06
489497,-8.308,0.06
489498,-8.449,0.06
489499,-8.32,0.06
489500,-8.374,0.06
489501,-8.375,0.06
489502,-8.501,0.06
489503,-8.494,0.06
489504,-8.522,0.06
489505,-8.575,0.06
489506,-8.538,0.06
489507,-8.723,0.06
489508,-8.544,0.06
489509,-8.668,0.06
489510,-8.619,0.06
489511,-8.665,0.06
489512,-8.534,0.06
489513,-8.624,0.06
489514,-8.553,0.06
489515,-8.529,0.06
489516,-8.583,0.06
489517,-8.534,0.06
489518,-8.496,0.06
489519,-8.445,0.06
489520,-8.57,0.06
489521,-8.511,0.06
489522,-8.521,0.06
489523,-8.572,0.06
489524,-8.719,0.06
489525,-8.761,0.06
489526,-8.801,0.06
489527,-8.595,0.06
489528,-8.689,0.06
489529,-8.583,0.06
489530,-8.639,0.06
489531,-8.573,0.06
489532,-8.717,0.06
489533,-8.638,0.06
489534,-8.687,0.06
489535,-8.578,0.06
489536,-8.716,0.06
489537,-8.635,0.06
489538,-8.619,0.06
489539,-8.556,0.06
489540,-8.652,0.06
489541,-8.532,0.06
489542,-8.662,0.06
489543,-8.598,0.06
489544,-8.728,0.06
489545,-8.751,0.06
489546,-8.9,0.06
489547,-8.888,0.06
489548,-8.862,0.06
489549,-8.769,0.06
489550,-8.792,0.06
489551,-8.74,0.06
489552,-8.818,0.06
489553,-8.833,0.06
489554,-8.715,0.06
489555,-8.724,0.06
489556,-8.539,0.06
489557,-8.464,0.06
489558,-8.54,0.06
489559,-8.438,0.06
489560,-8.322,0.06
489561,-8.477,0.06
489562,-8.603,0.06
489563,-8.64,0.06
489564,-8.745,0.06
489565,-8.889,0.06
489566,-8.773,0.06
489567,-8.983,0.06
489568,-8.825,0.06
489569,-8.979,0.06
489570,-8.925,0.06
489571,-8.926,0.06
489572,-8.861,0.06
489573,-8.977,0.06
489574,-8.495,0.06
489575,-8.821,0.06
489576,-8.656,0.06
489577,-8.691,0.06
489578,-8.664,0.06
489579,-8.768,0.06
489580,-8.512,0.06
489581,-8.615,0.06
489582,-8.525,0.06
489583,-8.59,0.06
489584,-8.664,0.06
489585,-8.693,0.06
489586,-8.531,0.06
489587,-8.525,0.06
489588,-8.618,0.06
489589,-8.62,0.06
489590,-8.552,0.06
489591,-8.573,0.06
489592,-8.461,0.06
489593,-8.547,0.06
489594,-8.434,0.06
489595,-8.407,0.06
489596,-8.392,0.06
489597,-8.51,0.06
489598,-8.466,0.06
489599,-8.53,0.06
489600,-8.594,0.06
489601,-8.404,0.06
489602,-8.536,0.06
489603,-8.437,0.06
489604,-8.514,0.06
489605,-8.526,0.06
489606,-8.256,0.06
489607,-8.526,0.06
489608,-8.397,0.06
489609,-8.571,0.06
489610,-8.402,0.06
489611,-8.713,0.06
489612,-8.662,0.06
489613,-8.739,0.06
489614,-8.501,0.06
489615,-8.328,0.06
489616,-8.343,0.06
489617,-8.57,0.06
489618,-8.443,0.06
489619,-8.552,0.06
489620,-8.628,0.06
489621,-8.533,0.06
489622,-8.379,0.06
489623,-8.48,0.06
489624,-8.459,0.06
489625,-8.513,0.06
489626,-8.396,0.06
489627,-8.499,0.06
489628,-8.376,0.06
489629,-8.582,0.06
489630,-8.649,0.06
489631,-8.682,0.06
489632,-8.905,0.06
489633,-8.559,0.06
489634,-8.618,0.06
489635,-8.598,0.06
489636,-8.85,0.06
489637,-8.65,0.06
489638,-8.805,0.06
489639,-8.707,0.06
489640,-8.693,0.06
489641,-8.588,0.06
489642,-8.595,0.06
489643,-8.525,0.06
489644,-8.585,0.06
489645,-8.791,0.06
489646,-8.551,0.06
489647,-8.638,0.06
489648,-8.645,0.06
489649,-8.437,0.06
489650,-8.391,0.06
489651,-8.521,0.06
489652,-8.46,0.06
489653,-8.468,0.06
489654,-8.477,0.06
489655,-8.597,0.06
489656,-8.606,0.06
489657,-8.665,0.06
489658,-8.695,0.06
489659,-8.81,0.06
489660,-8.878,0.06
489661,-8.631,0.06
489662,-8.376,0.06
489663,-8.537,0.06
489664,-8.468,0.06
489665,-8.317,0.06
489666,-8.415,0.06
489667,-8.501,0.06
489668,-8.555,0.06
489669,-8.519,0.06
489670,-8.482,0.06
489671,-8.45,0.06
489672,-8.514,0.06
489673,-8.731,0.06
489674,-8.584,0.06
489675,-8.456,0.06
489676,-8.384,0.06
489677,-8.154,0.06
489678,-8.149,0.06
489679,-8.121,0.06
489680,-8.375,0.06
489681,-8.411,0.06
489682,-8.564,0.06
489683,-8.469,0.06
489684,-8.424,0.06
489685,-8.379,0.06
489686,-8.447,0.06
489687,-8.365,0.06
489688,-8.219,0.06
489689,-8.413,0.06
489690,-8.556,0.06
489691,-8.62,0.06
489692,-8.646,0.06
489693,-8.633,0.06
489694,-8.635,0.06
489695,-8.539,0.06
489696,-8.314,0.06
489697,-8.277,0.06
489698,-8.406,0.06
489699,-8.497,0.06
489700,-8.694,0.06
489701,-8.606,0.06
489702,-8.554,0.06
489703,-8.494,0.06
489704,-8.391,0.06
489705,-8.395,0.06
489706,-8.506,0.06
489707,-8.51,0.06
489708,-8.526,0.06
489709,-8.591,0.06
489710,-8.642,0.06
489711,-8.54,0.06
489712,-8.476,0.06
489713,-8.373,0.06
489714,-8.351,0.06
489715,-8.376,0.06
489716,-8.454,0.06
489717,-8.439,0.06
489718,-8.484,0.06
489719,-8.627,0.06
489720,-8.593,0.06
489721,-8.659,0.06
489722,-8.557,0.06
489723,-8.506,0.06
489724,-8.504,0.06
489725,-8.533,0.06
489726,-8.379,0.06
489727,-8.55,0.06
489728,-8.51,0.06
489729,-8.374,0.06
489730,-8.574,0.06
489731,-8.643,0.06
489732,-8.474,0.06
489733,-8.427,0.06
489734,-8.552,0.06
489735,-8.478,0.06
489736,-8.561,0.06
489737,-8.607,0.06
489738,-8.482,0.06
489739,-8.558,0.06
489740,-8.597,0.06
489741,-8.506,0.06
489742,-8.646,0.06
489743,-8.568,0.06
489744,-8.575,0.06
489745,-8.538,0.06
489746,-8.522,0.06
489747,-8.6,0.06
489748,-8.581,0.06
489749,-8.557,0.06
489750,-8.458,0.06
489751,-8.469,0.06
489752,-8.522,0.06
489753,-8.376,0.06
489754,-8.344,0.06
489755,-8.421,0.06
489756,-8.42,0.06
489757,-8.295,0.06
489758,-8.444,0.06
489759,-8.334,0.06
489760,-8.347,0.06
489761,-8.299,0.06
489762,-8.317,0.06
489763,-8.298,0.06
489764,-8.246,0.06
489765,-8.339,0.06
489766,-8.215,0.06
489767,-8.17,0.06
489768,-8.168,0.06
489769,-8.115,0.06
489770,-8.163,0.06
489771,-8.066,0.06
489772,-8.193,0.06
489773,-8.092,0.06
489774,-8.23,0.06
489775,-8.229,0.06
489776,-8.331,0.06
489777,-8.406,0.06
489778,-8.569,0.06
489779,-8.607,0.06
489780,-8.851,0.06
489781,-8.786,0.06
489782,-8.682,0.06
489783,-8.388,0.06
489784,-8.463,0.06
489785,-8.411,0.06
489786,-8.371,0.06
489787,-8.504,0.06
489788,-8.414,0.06
489789,-8.463,0.06
489790,-8.411,0.06
489791,-8.442,0.06
489792,-8.477,0.06
489793,-8.529,0.06
489794,-8.652,0.06
489795,-8.624,0.06
489796,-8.645,0.06
489797,-8.612,0.06
489798,-8.663,0.06
489799,-8.36,0.06
489800,-8.342,0.06
489801,-8.399,0.06
489802,-8.394,0.06
489803,-8.373,0.06
489804,-8.193,0.06
489805,-8.359,0.06
489806,-8.43,0.06
489807,-8.437,0.06
489808,-8.581,0.06
489809,-8.697,0.06
489810,-8.41,0.06
489811,-8.411,0.06
489812,-8.46,0.06
489813,-8.779,0.06
489814,-8.544,0.06
489815,-8.509,0.06
489816,-8.526,0.06
489817,-8.63,0.06
489818,-8.672,0.06
489819,-8.429,0.06
489820,-8.492,0.06
489821,-8.587,0.06
489822,-8.657,0.06
489823,-8.918,0.06
489824,-8.782,0.06
489825,-8.598,0.06
489826,-8.486,0.06
489827,-8.32,0.06
489828,-8.373,0.06
489829,-8.312,0.06
489830,-8.405,0.06
489831,-8.554,0.06
489832,-8.562,0.06
489833,-8.595,0.06
489834,-8.559,0.06
489835,-8.597,0.06
489836,-8.66,0.06
489837,-8.811,0.06
489838,-8.898,0.06
489839,-8.74,0.06
489840,-8.67,0.06
489841,-8.854,0.06
489842,-8.47,0.06
489843,-8.54,0.06
489844,-8.574,0.06
489845,-8.445,0.06
489846,-8.406,0.06
489847,-8.559,0.06
489848,-8.683,0.06
489849,-8.73,0.06
489850,-8.575,0.06
489851,-8.541,0.06
489852,-8.517,0.06
489853,-8.498,0.06
489854,-8.464,0.06
489855,-8.504,0.06
489856,-8.436,0.06
489857,-8.269,0.06
489858,-8.375,0.06
489859,-8.239,0.06
489860,-8.295,0.06
489861,-8.706,0.06
489862,-8.396,0.06
489863,-8.389,0.06
489864,-8.687,0.06
489865,-8.68,0.06
489866,-8.527,0.06
489867,-8.548,0.06
489868,-8.348,0.06
489869,-8.48,0.06
489870,-8.48,0.06
489871,-8.69,0.06
489872,-8.306,0.06
489873,-8.215,0.06
489874,-8.244,0.06
489875,-8.18,0.06
489876,-8.302,0.06
489877,-8.622,0.06
489878,-8.657,0.06
489879,-8.691,0.06
489880,-8.629,0.06
489881,-8.734,0.06
489882,-8.577,0.06
489883,-8.658,0.06
489884,-8.647,0.06
489885,-8.664,0.06
489886,-8.487,0.06
489887,-8.537,0.06
489888,-8.602,0.06
489889,-8.549,0.06
489890,-8.513,0.06
489891,-8.653,0.06
489892,-8.624,0.06
489893,-8.653,0.06
489894,-8.6,0.06
489895,-8.494,0.06
489896,-8.466,0.06
489897,-8.495,0.06
489898,-8.591,0.06
489899,-8.733,0.06
489900,-8.783,0.06
489901,-8.643,0.06
489902,-8.546,0.06
