dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge
5317,322,MC-ICP-MS U/Th,102.5,,FS-64,calcite,50.0,200.0,49001.0,296.0,296.0,,,yes,913.0,2.0,943000000.0,53000000.0,,,1524.0,86.0,0.5147,0.0024,1.397,0.002,,,Cheng et al. 2000,48907.0,296.0,296.0,,,,,,,
5318,322,MC-ICP-MS U/Th,106.5,,FS-65,calcite,50.0,200.0,49513.0,252.0,252.0,,,yes,1069.0,3.0,2869000000.0,62000000.0,,,599.0,13.0,0.526,0.0021,1.415,0.002,,,Cheng et al. 2000,49359.0,257.0,257.0,,,,,,,
5319,322,MC-ICP-MS U/Th,110.5,,FS-66,calcite,50.0,200.0,50446.0,277.0,277.0,,,yes,1049.0,3.0,4202000000.0,62000000.0,,,405.0,6.0,0.5306,0.0022,1.406,0.002,,,Cheng et al. 2000,50245.0,286.0,286.0,,,,,,,
5320,322,MC-ICP-MS U/Th,113.5,,FS-67,calcite,50.0,200.0,52003.0,255.0,255.0,,,yes,1097.0,3.0,7811000000.0,41000000.0,,,231.0,1.0,0.5374,0.0021,1.391,0.001,,,Cheng et al. 2000,51687.0,285.0,285.0,,,,,,,
5321,322,MC-ICP-MS U/Th,116.5,,FS-68,calcite,50.0,200.0,53993.0,264.0,264.0,,,yes,1199.0,3.0,24658000000.0,77000000.0,,,84.0,0.4,0.5621,0.0022,1.411,0.001,,,Cheng et al. 2000,53197.0,452.0,452.0,,,,,,,
5322,322,MC-ICP-MS U/Th,116.5,,FS-7,calcite,50.0,200.0,53594.0,318.0,318.0,,,yes,1145.0,4.0,195000000.0,63000000.0,,,9994.0,3212.0,0.5573,0.0025,1.407,0.002,,,Cheng et al. 2000,53531.0,318.0,318.0,,,,,,,
5323,322,MC-ICP-MS U/Th,119.5,,FS-8,calcite,50.0,200.0,55794.0,285.0,285.0,,,yes,1177.0,3.0,27640000000.0,80000000.0,,,76.0,0.3,0.5816,0.0023,1.422,0.001,,,Cheng et al. 2000,54902.0,503.0,503.0,,,,,,,
5324,322,MC-ICP-MS U/Th,122.0,,FS-9,calcite,50.0,200.0,59161.0,444.0,444.0,,,yes,1329.0,3.0,125868000000.0,878000000.0,,,20.0,0.0,0.62,0.0036,1.446,0.001,,,Cheng et al. 2000,55766.0,1713.0,1713.0,,,,,,,
5325,182,Event; start of laminations,45.3,,,,,,,,,,,yes,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,
5326,182,Event; end of laminations,0.0,,,,,,,,,,,yes,,,,,,,,,,,,,,,,-54.0,0.0,0.0,,,,,,,
5327,120,MC-ICP-MS U/Th,0.0,,Recent,calcite,0.2,0.2,2135.0,140.0,140.0,,,no,313.0,0.13,2330.0,17.0,,,9.44,0.62,0.019656367,0.001314676,1.01113,0.0012,,,Cheng et al. 2000,,,,,,,,,,
5328,120,MC-ICP-MS U/Th,5.0,4.4,10.6,calcite,0.2,0.2,1957.0,28.0,28.0,,,no,390.0,0.26,5310.0,8.0,,,4.61,0.07,0.018108974,0.000304857,1.015077,0.0008,,,Cheng et al. 2000,,,,,,,,,,
5329,120,MC-ICP-MS U/Th,30.0,3.6,GK10,calcite,0.2,0.2,1999.0,40.0,40.0,,,yes,186.0,0.08,1440.0,3.0,,,9.96,0.18,0.01834093,0.000302601,1.00719,0.0009,,,Cheng et al. 2000,1462.0,168.0,168.0,,,,,,,
5330,120,MC-ICP-MS U/Th,35.0,2.2,GK31,calcite,0.2,0.2,1880.0,50.0,50.0,,,no,225.0,0.17,3870.0,8.0,,,4.09,0.11,0.017315685,0.000506066,1.01025,0.0018,,,Cheng et al. 2000,,,,,,,,,,
5331,120,MC-ICP-MS U/Th,45.0,4.0,GK09,calcite,0.2,0.2,3360.0,61.0,61.0,,,yes,206.0,0.08,3030.0,5.0,,,7.79,0.14,0.031109331,0.000513357,1.02367,0.0013,,,Cheng et al. 2000,2409.0,267.0,267.0,,,,,,,
5332,120,MC-ICP-MS U/Th,63.0,3.2,GK08,calcite,0.2,0.2,8556.0,72.0,72.0,,,no,187.0,0.17,7060.0,11.0,,,6.69,0.05,0.075760436,0.000618411,1.00252,0.0019,,,Cheng et al. 2000,,,,,,,,,,
5333,120,MC-ICP-MS U/Th,82.0,4.0,GK07,calcite,0.2,0.2,7141.0,129.0,129.0,,,no,216.0,0.08,6740.0,12.0,,,6.81,0.12,0.06384628,0.001107512,1.00577,0.0008,,,Cheng et al. 2000,,,,,,,,,,
5334,120,MC-ICP-MS U/Th,85.0,2.6,GK35,calcite,0.2,0.2,1604.0,131.0,131.0,,,yes,176.0,0.11,1440.0,6.0,,,7.38,0.6,0.014749913,0.012081863,1.00682,0.0016,,,Cheng et al. 2000,1040.0,537.0,537.0,,,,,,,
5335,120,MC-ICP-MS U/Th,90.0,1.4,GK-23,calcite,0.2,0.2,7312.0,224.0,224.0,,,no,217.0,0.14,4890.0,24.0,,,9.6,0.29,0.06535515,0.001911094,1.005,0.0012,,,Cheng et al. 2000,,,,,,,,,,
5336,120,MC-ICP-MS U/Th,95.0,2.0,GK32,calcite,0.2,0.2,1448.0,56.0,56.0,,,no,196.0,0.1,3570.0,10.0,,,3.01,0.12,0.013289932,0.000502657,1.00453,0.0015,,,Cheng et al. 2000,,,,,,,,,,
5337,120,MC-ICP-MS U/Th,102.0,4.0,GK06,calcite,0.2,0.2,3350.0,52.0,52.0,,,yes,214.0,0.13,3640.0,9.0,,,6.39,0.1,0.030570584,0.000505114,1.0076,0.0012,,,Cheng et al. 2000,2238.0,213.0,213.0,,,,,,,
5338,120,MC-ICP-MS U/Th,111.0,2.2,GK33,calcite,0.2,0.2,1927.0,79.0,79.0,,,no,189.0,0.18,4930.0,13.0,,,2.6,0.11,0.017609695,0.000702773,1.00283,0.0019,,,Cheng et al. 2000,,,,,,,,,,
5339,120,MC-ICP-MS U/Th,120.0,3.4,GK05,calcite,0.2,0.2,2489.0,36.0,36.0,,,no,217.0,0.11,3340.0,7.0,,,5.54,0.08,0.022861279,0.000305221,1.01022,0.0016,,,Cheng et al. 2000,,,,,,,,,,
5340,120,MC-ICP-MS U/Th,125.0,2.6,GK36,calcite,0.2,0.2,1426.0,82.0,82.0,,,yes,185.0,0.15,1090.0,6.0,,,9.0,0.51,0.013045115,0.000701122,1.00116,0.0016,,,Cheng et al. 2000,1004.0,364.0,364.0,,,,,,,
5341,120,MC-ICP-MS U/Th,140.0,3.4,GK04,calcite,0.2,0.2,3618.0,73.0,73.0,,,yes,208.0,0.11,3350.0,10.0,,,7.16,0.14,0.033099879,0.00071006,1.01161,0.0016,,,Cheng et al. 2000,2568.0,315.0,315.0,,,,,,,
5342,120,MC-ICP-MS U/Th,175.0,3.0,GK34,calcite,0.2,0.2,1786.0,86.0,86.0,,,no,190.0,0.13,2580.0,9.0,,,4.71,0.23,0.016364771,0.000803996,1.00459,0.0014,,,Cheng et al. 2000,,,,,,,,,,
5343,120,MC-ICP-MS U/Th,176.0,2.6,GK-22,calcite,0.2,0.2,3872.0,367.0,367.0,,,yes,206.0,0.18,3270.0,15.0,,,7.7,0.72,0.0353298,0.00333331,1.01,0.0013,,,Cheng et al. 2000,2838.0,1638.0,1638.0,,,,,,,
5344,120,MC-ICP-MS U/Th,177.0,4.0,10.5,calcite,0.2,0.2,1672.0,32.0,32.0,,,no,206.0,0.12,3120.0,4.0,,,4.03,0.08,0.015444448,0.000304273,1.012087,0.0013,,,Cheng et al. 2000,,,,,,,,,,
5345,120,MC-ICP-MS U/Th,210.0,4.0,GK03,calcite,0.2,0.2,4129.0,81.0,81.0,,,no,197.0,0.12,5230.0,15.0,,,5.02,0.1,0.037598288,0.000707526,1.00935,0.001,,,Cheng et al. 2000,,,,,,,,,,
5346,120,MC-ICP-MS U/Th,210.0,2.8,GK37,calcite,0.2,0.2,2339.0,76.0,76.0,,,yes,168.0,0.09,1690.0,7.0,,,7.78,0.25,0.021446966,0.000706084,1.00832,0.0009,,,Cheng et al. 2000,1661.0,333.0,333.0,,,,,,,
5347,120,MC-ICP-MS U/Th,217.0,3.2,GK02a,calcite,0.2,0.2,13979.0,194.0,194.0,,,no,180.0,0.08,12660.0,23.0,,,5.69,0.07,0.121139026,0.001615235,1.00547,0.0012,,,Cheng et al. 2000,,,,,,,,,,
5348,120,MC-ICP-MS U/Th,221.0,2.0,GK-21,calcite,0.2,0.2,6994.0,367.0,367.0,,,no,199.0,0.1,4200.0,32.0,,,9.9,0.51,0.06299153,0.003237253,1.0111,0.0017,,,Cheng et al. 2000,,,,,,,,,,
5349,120,MC-ICP-MS U/Th,221.0,3.2,GK02b,calcite,0.2,0.2,13256.0,125.0,125.0,,,no,199.0,0.14,10200.0,15.0,,,7.19,0.06,0.114793376,0.001012621,1.0016,0.0013,,,Cheng et al. 2000,,,,,,,,,,
5350,120,MC-ICP-MS U/Th,223.0,4.0,GK38,calcite,0.2,0.2,2623.0,61.0,61.0,,,yes,169.0,0.15,1880.0,6.0,,,7.88,1.88,0.023932707,0.000502613,1.00431,0.0009,,,Cheng et al. 2000,1873.0,267.0,267.0,,,,,,,
5351,120,MC-ICP-MS U/Th,233.0,1.8,GK-20,calcite,0.2,0.2,10534.0,481.0,481.0,,,no,188.0,0.14,6390.0,39.0,,,8.9,0.39,0.092902446,0.00402751,1.0062,0.0016,,,Cheng et al. 2000,,,,,,,,,,
5352,120,MC-ICP-MS U/Th,240.0,4.0,10.4,calcite,0.2,0.2,4592.0,46.0,46.0,,,yes,184.0,0.08,3300.0,5.0,,,8.07,0.08,0.041964254,0.000406973,1.014855,0.0007,,,Cheng et al. 2000,3435.0,212.0,212.0,,,,,,,
5353,120,MC-ICP-MS U/Th,281.0,3.6,GK01,calcite,0.2,0.2,13482.0,145.0,145.0,,,no,182.0,0.13,16840.0,20.0,,,4.19,0.04,0.117137797,0.001216442,1.00582,0.0013,,,Cheng et al. 2000,,,,,,,,,,
5354,323,Multiple methods,20.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1519950.0,9500.0,9500.0,,,,,,,
5355,323,Multiple methods,160.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1536950.0,9250.0,9250.0,,,,,,,
5356,323,Multiple methods,310.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1556950.0,7500.0,7500.0,,,,,,,
5357,323,Multiple methods,355.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1566950.0,5250.0,5250.0,,,,,,,
5358,323,Multiple methods,375.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1577950.0,8500.0,8500.0,,,,,,,
5359,323,Multiple methods,380.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1600950.0,7000.0,7000.0,,,,,,,
5360,323,Multiple methods,420.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1605950.0,3500.0,3500.0,,,,,,,
5361,323,Multiple methods,490.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1614950.0,7250.0,7250.0,,,,,,,
5362,323,Multiple methods,630.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1634950.0,10000.0,10000.0,,,,,,,
5363,323,Multiple methods,795.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1654950.0,10000.0,10000.0,,,,,,,
5364,323,Multiple methods,1090.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1674950.0,8250.0,8250.0,,,,,,,
5365,323,Multiple methods,1205.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1687950.0,8250.0,8250.0,,,,,,,
5366,323,Multiple methods,1375.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1707950.0,10250.0,10250.0,,,,,,,
5367,323,Multiple methods,1450.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1728950.0,10500.0,10500.0,,,,,,,
5368,323,Multiple methods,1535.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1749950.0,10500.0,10500.0,,,,,,,
5369,323,Multiple methods,1610.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1770950.0,8750.0,8750.0,,,,,,,
5370,323,Multiple methods,1730.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1784950.0,7000.0,7000.0,,,,,,,
5371,323,Multiple methods,1760.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1798950.0,6500.0,6500.0,,,,,,,
5372,323,Multiple methods,1795.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1810950.0,5750.0,5750.0,,,,,,,
5373,323,Multiple methods,1860.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1821950.0,8000.0,8000.0,,,,,,,
5374,323,Multiple methods,1935.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1842950.0,10500.0,10500.0,,,,,,,
5375,323,Multiple methods,2005.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1863950.0,10750.0,10750.0,,,,,,,
5376,323,Multiple methods,2070.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1885950.0,12750.0,12750.0,,,,,,,
5377,323,Multiple methods,2170.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1914950.0,12750.0,12750.0,,,,,,,
5378,323,Multiple methods,2230.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1936950.0,10750.0,10750.0,,,,,,,
5379,323,Multiple methods,2295.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1957950.0,10000.0,10000.0,,,,,,,
5380,323,Multiple methods,2360.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1976950.0,7000.0,7000.0,,,,,,,
5381,323,Multiple methods,2395.0,,,unknown,,,,,,,,unknown,,,,,,,,,,,,,,,unknown,1985950.0,7000.0,7000.0,,,,,,,
5382,323,Event; hiatus,382.5,,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,
5383,324,MC-ICP-MS U/Th,77.8,,D8-3N-2,calcite,,,217600.0,400.0,400.0,,,yes,1976.0,1.0,1360.0,1.0,,,15600.0,30.0,0.6517,0.0002,,,,,Cheng et al. 2013,217544.0,400.0,400.0,yes,yes,,,,yes,yes
5384,324,MC-ICP-MS U/Th,79.1,,D8-1,calcite,,,218221.0,1000.0,1000.0,,,yes,1629.0,1.0,5491.0,8.0,,,3200.0,50.0,0.6546,0.0005,,,,,Cheng et al. 2013,218068.0,1000.0,1000.0,yes,yes,,,,yes,yes
5385,324,MC-ICP-MS U/Th,80.0,,D8-2,calcite,,,219168.0,1000.0,1000.0,,,yes,1836.0,1.0,697.0,10.0,,,28400.0,410.0,0.6544,0.0005,,,,,Cheng et al. 2013,219150.0,1000.0,1000.0,yes,yes,,,,yes,yes
5386,324,MC-ICP-MS U/Th,80.7,,D8-3,calcite,,,221630.0,1100.0,1100.0,,,yes,1979.0,1.0,511.0,6.0,,,42200.0,510.0,0.6609,0.0005,,,,,Cheng et al. 2013,221618.0,1100.0,1100.0,yes,yes,,,,yes,yes
5387,324,MC-ICP-MS U/Th,81.0,,D8-4,calcite,,,223019.0,1100.0,1100.0,,,yes,1967.0,1.0,2016.0,3.0,,,10700.0,150.0,0.6661,0.0005,,,,,Cheng et al. 2013,222972.0,1100.0,1100.0,yes,yes,,,,yes,yes
5388,324,MC-ICP-MS U/Th,81.7,,D8-5,calcite,,,223387.0,1100.0,1100.0,,,yes,2271.0,1.0,1140.0,2.0,,,21900.0,310.0,0.668,0.0005,,,,,Cheng et al. 2013,223364.0,1100.0,1100.0,yes,yes,,,,yes,yes
5389,324,MC-ICP-MS U/Th,82.1,,D8-6,calcite,,,224253.0,1100.0,1100.0,,,yes,2327.0,1.0,959.0,1.0,,,26700.0,310.0,0.6681,0.0005,,,,,Cheng et al. 2013,224234.0,1100.0,1100.0,yes,yes,,,,yes,yes
5390,324,MC-ICP-MS U/Th,82.7,,D8-2N-3,calcite,,,224887.0,400.0,400.0,,,yes,2145.0,1.0,1568.0,1.0,,,15100.0,30.0,0.6686,0.0002,,,,,Cheng et al. 2013,224854.0,700.0,700.0,yes,yes,,,,yes,yes
5391,324,MC-ICP-MS U/Th,82.7,,D8-2N-4,calcite,,,225729.0,400.0,400.0,,,yes,2455.0,1.0,1287.0,1.0,,,21000.0,60.0,0.6689,0.0002,,,,,Cheng et al. 2013,225692.0,800.0,800.0,yes,yes,,,,yes,yes
5392,325,TIMS,103.0,,,calcite,,,7786.0,239.0,239.0,,,yes,73.0,,,,,,15.0,,0.086,0.003,1.246,0.01,1.0,,unknown,7029.68,806.078,806.078,,,,,,,
5393,325,TIMS,173.0,,,calcite,,,16216.0,980.0,980.0,,,yes,68.0,,,,,,22.0,,0.17,0.009,1.225,0.03,1.0,,unknown,15192.1,1447.35,1447.35,,,,,,,
5394,325,TIMS,179.0,,,calcite,,,72777.0,2501.0,2501.0,,,no,40.0,,,,,,42.0,,0.583,0.014,1.178,0.005,1.0,,unknown,71062.6,3134.91,3134.91,,,,,,,
5418,328,U/Th unspecified,2.5,,JHU-1,calcite,,,480.0,20.0,20.0,,,no,97.8,0.2,2030.0,40.0,,,0.98638757,0.03701955,0.0067,0.0002,1.53853197,1.004,0.81443012,0.40721506,unknown,24.0,280.0,280.0,,,,,,,
5419,328,U/Th unspecified,18.0,,JHU-1-2,calcite,,,530.0,60.0,60.0,,,no,113.1,0.2,1890.0,40.0,,,1.35841582,0.18509776,0.0074,0.0008,1.52758939,1.004,0.81443012,0.40721506,unknown,154.0,230.0,230.0,,,,,,,
5420,328,U/Th unspecified,25.0,,JHU-1-3,calcite,,,690.0,70.0,70.0,,,no,97.8,0.2,2070.0,40.0,,,1.3806253,0.18509776,0.0095,0.001,1.52423395,1.003,0.81443012,0.40721506,unknown,224.0,300.0,300.0,,,,,,,
5421,328,U/Th unspecified,48.0,,JHU-1-4,calcite,,,1040.0,100.0,100.0,,,no,118.7,0.2,1830.0,40.0,,,2.85939538,0.18509776,0.0144,0.0014,1.52641035,1.003,0.81443012,0.40721506,unknown,684.0,230.0,230.0,,,,,,,
5422,329,ICP-MS U/Th Other,2.0,2.0,C996-1-1,calcite,,,840.0,50.0,50.0,,,yes,383.2,1.3,10278.0,55.0,,,,,0.0101,0.0006,1.324,0.004,,,Cheng et al. 2000,190.0,300.0,300.0,yes,,,yes,,yes,
5423,329,ICP-MS U/Th Other,4.0,2.0,C996-1-10A,calcite,,,660.0,50.0,50.0,,,yes,330.0,0.9,6505.0,19.0,,,,,0.0079,0.0006,1.311,0.004,,,Cheng et al. 2000,160.0,230.0,230.0,yes,,,yes,,yes,
5424,329,ICP-MS U/Th Other,19.0,2.0,MC-46,calcite,,,510.0,20.0,20.0,,,yes,306.5,0.6,2340.0,15.0,,,,,0.0062,0.0003,1.328,0.002,,,Cheng et al. 2000,290.0,90.0,90.0,yes,,,yes,,yes,
5425,329,ICP-MS U/Th Other,40.0,2.0,JA-10,calcite,,,580.0,10.0,10.0,,,yes,380.3,0.5,690.0,6.0,,,,,0.007,0.0001,1.318,0.002,,,Cheng et al. 2000,480.0,20.0,20.0,yes,,,yes,,yes,
5426,329,ICP-MS U/Th Other,54.0,2.0,C996-1-9A,calcite,,,910.0,30.0,30.0,,,yes,329.3,0.8,2124.0,11.0,,,,,0.0108,0.0004,1.304,0.003,,,Cheng et al. 2000,710.0,80.0,80.0,yes,,,yes,,yes,
5427,329,ICP-MS U/Th Other,57.25,2.5,C996-1-2,calcite,,,1260.0,70.0,70.0,,,yes,325.9,1.2,8502.0,52.0,,,,,0.0151,0.0009,1.321,0.005,,,Cheng et al. 2000,630.0,300.0,300.0,yes,,,yes,,yes,
5428,329,ICP-MS U/Th Other,72.0,2.0,C996-1-8A,calcite,,,1500.0,40.0,40.0,,,yes,269.8,0.6,2654.0,10.0,,,,,0.0184,0.0005,1.344,0.003,,,Cheng et al. 2000,1230.0,110.0,110.0,yes,,,yes,,yes,
5429,329,ICP-MS U/Th Other,84.0,2.0,JA-9,calcite,,,1480.0,20.0,20.0,,,yes,381.7,0.6,527.0,6.0,,,,,0.0177,0.0002,1.318,0.002,,,Cheng et al. 2000,1390.0,20.0,20.0,yes,,,yes,,yes,
5430,329,ICP-MS U/Th Other,105.5,1.0,C996-1-6A,calcite,,,2850.0,10.0,10.0,,,yes,279.0,0.6,10754.0,31.0,,,,,0.0357,0.0012,1.38,0.004,,,Cheng et al. 2000,1980.0,420.0,420.0,yes,,,yes,,yes,
5431,329,ICP-MS U/Th Other,116.0,2.0,C996-1-5A,calcite,,,2920.0,50.0,50.0,,,yes,251.6,0.5,1458.0,8.0,,,,,0.0348,0.0006,1.319,0.003,,,Cheng et al. 2000,2730.0,80.0,80.0,yes,,,yes,,yes,
5432,329,ICP-MS U/Th Other,118.5,2.0,C996-1-3,calcite,,,3780.0,10.0,10.0,,,yes,256.3,0.8,9159.0,46.0,,,,,0.0442,0.0011,1.297,0.004,,,Cheng et al. 2000,2920.0,410.0,410.0,yes,,,yes,,yes,
5433,329,ICP-MS U/Th Other,142.0,2.0,C996-1-4,calcite,,,3650.0,50.0,50.0,,,yes,307.4,0.8,2399.0,25.0,,,,,0.0439,0.0006,1.331,0.003,,,Cheng et al. 2000,3430.0,100.0,100.0,yes,,,yes,,yes,
5434,329,ICP-MS U/Th Other,161.0,2.0,JA-8,calcite,,,3900.0,30.0,30.0,,,yes,391.3,0.6,791.0,5.0,,,,,0.0468,0.0003,1.333,0.002,,,Cheng et al. 2000,3800.0,40.0,40.0,yes,,,yes,,yes,
5435,329,ICP-MS U/Th Other,188.0,2.0,C996-1-5,calcite,,,4220.0,60.0,60.0,,,yes,312.3,0.7,2409.0,32.0,,,,,0.0516,0.0007,1.36,0.003,,,Cheng et al. 2000,4000.0,100.0,100.0,yes,,,yes,,yes,
5436,329,ICP-MS U/Th Other,202.0,2.0,C996-1-4A,calcite,,,7830.0,270.0,270.0,,,yes,257.9,0.7,31487.0,145.0,,,,,0.0908,0.003,1.309,0.004,,,Cheng et al. 2000,5040.0,1410.0,1410.0,yes,,,yes,,yes,
5437,329,ICP-MS U/Th Other,217.5,2.0,C996-1-6,calcite,,,6440.0,150.0,150.0,,,yes,211.6,0.6,9576.0,51.0,,,,,0.0755,0.0017,1.315,0.004,,,Cheng et al. 2000,5380.0,530.0,530.0,yes,,,yes,,yes,
5438,329,ICP-MS U/Th Other,220.0,2.0,C996-1-3A,calcite,,,5620.0,110.0,110.0,,,yes,209.8,0.5,4306.0,16.0,,,,,0.0655,0.0012,1.303,0.004,,,Cheng et al. 2000,4640.0,470.0,470.0,yes,,,yes,,yes,
5439,329,ICP-MS U/Th Other,237.5,3.0,JA-7,calcite,,,4920.0,40.0,40.0,,,yes,309.9,0.3,2530.0,8.0,,,,,0.0569,0.0005,1.29,0.001,,,Cheng et al. 2000,4680.0,100.0,100.0,yes,,,yes,,yes,
5440,329,ICP-MS U/Th Other,254.0,2.0,C996-1-7,calcite,,,6360.0,100.0,100.0,,,yes,189.6,0.5,3809.0,28.0,,,,,0.0728,0.0011,1.284,0.003,,,Cheng et al. 2000,5850.0,250.0,250.0,yes,,,yes,,yes,
5441,329,ICP-MS U/Th Other,278.0,2.0,C996-1-2A,calcite,,,6490.0,150.0,150.0,,,yes,177.7,0.4,5236.0,18.0,,,,,0.0725,0.0016,1.254,0.005,,,Cheng et al. 2000,5760.0,370.0,370.0,yes,,,yes,,yes,
5442,329,ICP-MS U/Th Other,283.75,2.5,C996-1-8,calcite,,,10440.0,420.0,420.0,,,yes,191.6,0.5,30227.0,203.0,,,,,0.118,0.0045,1.289,0.004,,,Cheng et al. 2000,6790.0,1880.0,1880.0,yes,,,yes,,yes,
5443,329,ICP-MS U/Th Other,300.0,2.0,C996-1-1A,calcite,,,8230.0,180.0,180.0,,,yes,208.6,1.0,15265.0,41.0,,,,,0.0998,0.002,1.37,0.009,,,Cheng et al. 2000,6620.0,80.0,80.0,yes,,,yes,,yes,
5444,329,ICP-MS U/Th Other,314.0,2.0,MC-45,calcite,,,7760.0,70.0,70.0,,,yes,325.4,0.6,246.0,13.0,,,,,0.0911,0.0008,1.323,0.002,,,Cheng et al. 2000,7690.0,70.0,70.0,yes,,,yes,,yes,
5445,330,ICP-MS U/Th Other,7.25,2.5,MC-43,calcite,,,420.0,20.0,20.0,,,yes,313.3,0.6,1334.0,7.0,,,,,0.0053,0.0002,1.316,0.002,,,Cheng et al. 2000,270.0,50.0,50.0,yes,yes,,,,yes,
5446,330,ICP-MS U/Th Other,32.0,2.0,C996-2-2,calcite,,,850.0,20.0,20.0,,,yes,585.4,1.5,3028.0,27.0,,,,,0.0102,0.0002,1.314,0.003,,,Cheng et al. 2000,680.0,60.0,60.0,yes,yes,,,,yes,
5447,330,ICP-MS U/Th Other,41.0,2.0,C996-2-6A,calcite,,,3630.0,440.0,440.0,,,yes,276.0,0.7,29864.0,211.0,,,,,0.0433,0.0052,1.323,0.005,,,Cheng et al. 2000,1170.0,1290.0,1290.0,yes,yes,,,,yes,
5448,330,ICP-MS U/Th Other,54.0,2.0,C996-2-1,calcite,,,1950.0,50.0,50.0,,,yes,264.6,0.6,2312.0,28.0,,,,,0.0235,0.0006,1.326,0.003,,,Cheng et al. 2000,1710.0,110.0,110.0,yes,yes,,,,yes,
5449,330,ICP-MS U/Th Other,83.0,2.0,C996-2-4A,calcite,,,5660.0,20.0,20.0,,,yes,292.7,0.9,28929.0,85.0,,,,,0.0657,0.0023,1.298,0.006,,,Cheng et al. 2000,3380.0,1150.0,1150.0,yes,yes,,,,yes,
5450,330,ICP-MS U/Th Other,98.0,3.0,C996-2-3,calcite,,,5750.0,180.0,180.0,,,yes,220.8,0.6,13535.0,77.0,,,,,0.0664,0.0021,1.293,0.004,,,Cheng et al. 2000,4310.0,720.0,720.0,yes,yes,,,,yes,
5451,330,ICP-MS U/Th Other,102.5,1.0,C996-2-3A,calcite,,,5930.0,160.0,160.0,,,yes,190.7,0.6,7840.0,31.0,,,,,0.0679,0.0018,1.281,0.006,,,Cheng et al. 2000,4410.0,400.0,400.0,yes,yes,,,,yes,
5452,330,ICP-MS U/Th Other,116.5,3.0,C996-2-4,calcite,,,5180.0,110.0,110.0,,,yes,214.7,0.5,5549.0,28.0,,,,,0.06,0.0012,1.292,0.004,,,Cheng et al. 2000,4540.0,310.0,310.0,yes,yes,,,,yes,
5453,330,ICP-MS U/Th Other,132.0,2.0,C996-2-2A,calcite,,,8190.0,330.0,330.0,,,yes,189.6,0.7,20129.0,74.0,,,,,0.0935,0.0036,1.29,0.008,,,Cheng et al. 2000,5280.0,790.0,790.0,yes,yes,,,,yes,
5454,330,ICP-MS U/Th Other,151.0,2.0,C996-2-1A,calcite,,,12400.0,360.0,360.0,,,yes,147.5,0.2,26424.0,124.0,,,,,0.144,0.0039,1.336,0.003,,,Cheng et al. 2000,8400.0,2040.0,2040.0,yes,yes,,,,yes,
